layer,county_fips,county_name,h3,black_alone_apportioned,black_alone_delta,black_alone_point,dem_votes_apportioned,dem_votes_delta,dem_votes_point,hispanic_or_latino_apportioned,hispanic_or_latino_delta,hispanic_or_latino_point,non_hispanic_white_alone_apportioned,non_hispanic_white_alone_delta,non_hispanic_white_alone_point,rep_votes_apportioned,rep_votes_delta,rep_votes_point,total_population_apportioned,total_population_delta,total_population_point,total_votes_apportioned,total_votes_delta,total_votes_point,voting_age_population_apportioned,voting_age_population_delta,voting_age_population_point,white_alone_apportioned,white_alone_delta,white_alone_point
blocks,001,Alamance,872a8b318ffffff,2.662967,-2.337033,5.0,,,,1.337538,-2.662462,4.0,136.800477,-203.199523,340.0,,,,144.658063,-212.341937,357.0,,,,111.11484,-166.88516,278.0,136.803607,-203.196393,340.0
blocks,001,Alamance,872a8b319ffffff,3.392416,0.392416,3.0,,,,1.101882,0.101882,1.0,112.160764,31.160764,81.0,,,,119.656132,31.656132,88.0,,,,92.281811,19.281811,73.0,112.160764,31.160764,81.0
blocks,001,Alamance,872a8b31affffff,9.375717,1.375717,8.0,,,,7.564741,-0.435259,8.0,79.245685,55.245685,24.0,,,,102.56892,57.56892,45.0,,,,77.825974,42.825974,35.0,79.782635,55.782635,24.0
blocks,001,Alamance,872a8b31bffffff,2.54619,0.54619,2.0,,,,1.989719,0.989719,1.0,73.629863,45.629863,28.0,,,,79.085431,48.085431,31.0,,,,59.859646,36.859646,23.0,73.951142,45.951142,28.0
blocks,001,Alamance,872a8b31cffffff,1.973604,0.973604,1.0,,,,5.448779,3.448779,2.0,77.020939,70.020939,7.0,,,,88.73712,76.73712,12.0,,,,75.573821,64.573821,11.0,77.577284,70.577284,7.0
blocks,001,Alamance,872a8b31dffffff,2.581628,0.581628,2.0,,,,3.571292,0.571292,3.0,145.683195,88.683195,57.0,,,,164.423392,93.423392,71.0,,,,124.854175,72.854175,52.0,145.719665,88.719665,57.0
blocks,001,Alamance,872a8b31effffff,5.899202,-5.100798,11.0,,,,1.820473,-0.179527,2.0,82.772473,-15.227527,98.0,,,,92.47086,-21.52914,114.0,,,,72.155201,-10.844799,83.0,83.261376,-15.738624,99.0
blocks,001,Alamance,872a8b320ffffff,16.418727,0.418727,16.0,,,,17.175384,3.175384,14.0,161.158648,46.158648,115.0,,,,215.277535,52.277535,163.0,,,,171.511467,42.511467,129.0,167.083796,47.083796,120.0
blocks,001,Alamance,872a8b321ffffff,43.449035,1.449035,42.0,,,,9.857102,5.857102,4.0,166.287888,69.287888,97.0,,,,231.08418,79.08418,152.0,,,,180.543069,60.543069,120.0,168.454114,71.454114,97.0
blocks,001,Alamance,872a8b322ffffff,2.477402,0.477402,2.0,,,,7.949881,-1.050119,9.0,85.354609,-3.645391,89.0,,,,103.657607,-5.342393,109.0,,,,80.17657,-3.82343,84.0,88.418491,-4.581509,93.0
blocks,001,Alamance,872a8b323ffffff,2.166562,-2.833438,5.0,,,,8.582622,-12.417378,21.0,127.104989,-182.895011,310.0,,,,139.545424,-200.454576,340.0,,,,110.572442,-158.427558,269.0,130.354748,-187.645252,318.0
blocks,001,Alamance,872a8b324ffffff,13.617714,8.617714,5.0,,,,14.493717,0.493717,14.0,282.535122,110.535122,172.0,,,,329.115958,127.115958,202.0,,,,258.86457,92.86457,166.0,284.517757,110.517757,174.0
blocks,001,Alamance,872a8b325ffffff,17.510137,7.510137,10.0,,,,26.440522,15.440522,11.0,200.234777,-18.765223,219.0,,,,265.893073,-1.106927,267.0,,,,201.76548,1.76548,200.0,202.462264,-16.537736,219.0
blocks,001,Alamance,872a8b326ffffff,11.485074,2.485074,9.0,,,,8.875397,4.875397,4.0,260.043006,45.043006,215.0,,,,286.204234,56.204234,230.0,,,,226.164783,45.164783,181.0,264.106811,46.106811,218.0
blocks,001,Alamance,872a8b328ffffff,29.292575,23.292575,6.0,,,,50.049705,28.049705,22.0,161.702633,101.702633,60.0,,,,255.904403,161.904403,94.0,,,,192.993297,118.993297,74.0,167.480814,107.480814,60.0
blocks,001,Alamance,872a8b329ffffff,14.157892,-18.842108,33.0,,,,37.79216,-50.20784,88.0,140.103511,-160.896489,301.0,,,,202.194878,-241.805122,444.0,,,,147.558128,-173.441872,321.0,142.67005,-164.32995,307.0
blocks,001,Alamance,872a8b32affffff,23.431793,-23.568207,47.0,,,,65.160316,-51.839684,117.0,179.318577,-88.681423,268.0,,,,288.968233,-178.031767,467.0,,,,223.13222,-125.86778,349.0,185.860407,-94.139593,280.0
blocks,001,Alamance,872a8b32bffffff,30.675415,7.675415,23.0,,,,21.137037,18.137037,3.0,102.918179,51.918179,51.0,,,,168.293172,82.293172,86.0,,,,128.077659,59.077659,69.0,106.15062,55.15062,51.0
blocks,001,Alamance,872a8b32cffffff,18.888424,2.888424,16.0,,,,17.51603,7.51603,10.0,105.259121,40.259121,65.0,,,,147.196655,54.196655,93.0,,,,115.359049,40.359049,75.0,110.171839,39.171839,71.0
blocks,001,Alamance,872a8b32dffffff,16.555241,5.555241,11.0,,,,44.096402,21.096402,23.0,171.249321,35.249321,136.0,,,,246.097258,65.097258,181.0,,,,183.120037,47.120037,136.0,175.667146,35.667146,140.0
blocks,001,Alamance,872a8b32effffff,30.479539,-10.520461,41.0,,,,48.324658,11.324658,37.0,246.323134,18.323134,228.0,,,,342.961286,20.961286,322.0,,,,267.744905,16.744905,251.0,249.15051,21.15051,228.0
blocks,001,Alamance,872a8b330ffffff,3.248231,3.248231,0.0,,,,15.836659,1.836659,14.0,158.99038,139.99038,19.0,,,,189.870972,147.870972,42.0,,,,139.090384,115.090384,24.0,163.07901,141.07901,22.0
blocks,001,Alamance,872a8b331ffffff,5.115004,-0.884996,6.0,,,,16.529677,4.529677,12.0,128.130223,84.130223,44.0,,,,154.55871,91.55871,63.0,,,,124.88498,73.88498,51.0,140.648409,90.648409,50.0
blocks,001,Alamance,872a8b332ffffff,5.624745,-1.375255,7.0,,,,8.769997,2.769997,6.0,101.466532,-29.533468,131.0,,,,122.492188,-27.507812,150.0,,,,99.812345,-23.187655,123.0,103.819535,-28.180465,132.0
blocks,001,Alamance,872a8b333ffffff,3.982611,0.982611,3.0,,,,24.91934,1.91934,23.0,377.59805,58.59805,319.0,,,,421.061945,66.061945,355.0,,,,343.670687,50.670687,293.0,382.238351,59.238351,323.0
blocks,001,Alamance,872a8b334ffffff,9.972562,0.972562,9.0,,,,17.612392,3.612392,14.0,338.805717,-69.194283,408.0,,,,378.888922,-63.111078,442.0,,,,294.096527,-42.903473,337.0,347.243561,-69.756439,417.0
blocks,001,Alamance,872a8b335ffffff,0.860183,0.860183,0.0,,,,19.720252,3.720252,16.0,133.678447,-4.321553,138.0,,,,174.527032,-0.472968,175.0,,,,137.096772,1.096772,136.0,141.814196,-2.185804,144.0
blocks,001,Alamance,872a8b336ffffff,3.905446,3.905446,0.0,,,,5.553132,3.553132,2.0,234.471161,223.471161,11.0,,,,250.379688,234.379688,16.0,,,,202.994684,191.994684,11.0,237.358424,225.358424,12.0
blocks,001,Alamance,872a8b354ffffff,0.000242,0.000242,0.0,,,,0.325731,0.325731,0.0,2.93327,2.93327,0.0,,,,3.259292,3.259292,0.0,,,,3.258759,3.258759,0.0,3.259001,3.259001,0.0
blocks,001,Alamance,872a8b356ffffff,0.0,0.0,0.0,,,,0.008315,0.008315,0.0,0.351003,0.351003,0.0,,,,0.384263,0.384263,0.0,,,,0.30766,0.30766,0.0,0.351003,0.351003,0.0
blocks,001,Alamance,872a8b360ffffff,0.091927,0.091927,0.0,,,,2.407027,-1.592973,4.0,29.196791,-6.803209,36.0,,,,36.006753,-9.993247,46.0,,,,30.350379,-7.649621,38.0,29.798548,-7.201452,37.0
blocks,001,Alamance,872a8b362ffffff,0.812125,0.812125,0.0,,,,0.0,0.0,0.0,11.640456,11.640456,0.0,,,,12.452581,12.452581,0.0,,,,10.286914,10.286914,0.0,11.640456,11.640456,0.0
blocks,001,Alamance,872a8b364ffffff,1.354444,-2.645556,4.0,,,,0.569866,0.569866,0.0,25.88752,-43.11248,69.0,,,,31.029741,-49.970259,81.0,,,,24.41095,-39.58905,64.0,26.022381,-42.977619,69.0
blocks,001,Alamance,872a8b365ffffff,0.061801,0.061801,0.0,,,,0.792785,0.792785,0.0,3.444417,3.444417,0.0,,,,5.21539,5.21539,0.0,,,,3.763559,3.763559,0.0,3.642614,3.642614,0.0
blocks,001,Alamance,872a8b366ffffff,4.317637,0.317637,4.0,,,,7.246525,-0.753475,8.0,86.986553,15.986553,71.0,,,,107.355088,14.355088,93.0,,,,91.695205,11.695205,80.0,87.281932,16.281932,71.0
blocks,001,Alamance,872a8b370ffffff,0.707951,0.707951,0.0,,,,2.548611,0.548611,2.0,36.48149,9.48149,27.0,,,,44.920621,10.920621,34.0,,,,35.880016,8.880016,27.0,36.904241,9.904241,27.0
blocks,001,Alamance,872a8b371ffffff,0.52638,0.52638,0.0,,,,0.0,0.0,0.0,7.544777,7.544777,0.0,,,,8.071157,8.071157,0.0,,,,6.667478,6.667478,0.0,7.544777,7.544777,0.0
blocks,001,Alamance,872a8b372ffffff,4.167345,-1.832655,6.0,,,,0.987226,-0.012774,1.0,37.716703,-7.283297,45.0,,,,45.784181,-10.215819,56.0,,,,34.817652,-6.182348,41.0,38.307674,-7.692326,46.0
blocks,001,Alamance,872a8b373ffffff,0.0,0.0,0.0,,,,0.726541,-0.273459,1.0,11.758218,-4.241782,16.0,,,,13.344865,-4.655135,18.0,,,,11.076199,-3.923801,15.0,11.758218,-4.241782,16.0
blocks,001,Alamance,872a8b374ffffff,0.941048,0.941048,0.0,,,,5.632675,0.632675,5.0,54.245569,-47.754431,102.0,,,,65.427121,-49.572879,115.0,,,,55.40385,-43.59615,99.0,54.404454,-47.595546,102.0
blocks,001,Alamance,872a8b375ffffff,2.6437,-0.3563,3.0,,,,4.731614,1.731614,3.0,55.221478,-11.778522,67.0,,,,64.032519,-8.967481,73.0,,,,54.009069,-6.990931,61.0,55.837529,-12.162471,68.0
blocks,001,Alamance,872a8b376ffffff,7.073182,-3.926818,11.0,,,,1.700119,-0.299881,2.0,67.852899,19.852899,48.0,,,,92.497652,16.497652,76.0,,,,77.006509,14.006509,63.0,68.130262,20.130262,48.0
blocks,001,Alamance,872a8b3a1ffffff,0.918996,-2.081004,3.0,,,,4.288647,-9.711353,14.0,74.438654,-168.561346,243.0,,,,81.790619,-185.209381,267.0,,,,63.410705,-143.589295,207.0,75.663981,-171.336019,247.0
blocks,001,Alamance,872a8b3a4ffffff,1.457185,-0.542815,2.0,,,,4.373507,-1.626493,6.0,42.0981,-5.9019,48.0,,,,49.829091,-8.170909,58.0,,,,43.130406,-8.869594,52.0,42.099662,-5.900338,48.0
blocks,001,Alamance,872a8b3a5ffffff,0.727307,0.727307,0.0,,,,5.013714,3.013714,2.0,143.077911,27.077911,116.0,,,,151.246798,32.246798,119.0,,,,114.648809,25.648809,89.0,144.047654,28.047654,116.0
blocks,001,Alamance,872a8b3a8ffffff,36.641334,6.641334,30.0,,,,28.168431,0.168431,28.0,213.701608,99.701608,114.0,,,,293.363345,110.363345,183.0,,,,237.971754,82.971754,155.0,216.549687,99.549687,117.0
blocks,001,Alamance,872a8b3a9ffffff,14.398787,-7.601213,22.0,,,,5.162692,1.162692,4.0,111.793818,-46.206182,158.0,,,,137.513085,-54.486915,192.0,,,,107.881496,-41.118504,149.0,113.193458,-46.806542,160.0
blocks,001,Alamance,872a8b3abffffff,0.0,0.0,0.0,,,,1.107911,-0.892089,2.0,41.010583,-18.989417,60.0,,,,44.132948,-21.867052,66.0,,,,37.233969,-17.766031,55.0,41.564538,-19.435462,61.0
blocks,001,Alamance,872a8b3acffffff,11.459973,2.459973,9.0,,,,13.217134,5.217134,8.0,271.498597,18.498597,253.0,,,,305.274055,29.274055,276.0,,,,221.687595,25.687595,196.0,274.063699,19.063699,255.0
blocks,001,Alamance,872a8b3adffffff,5.582073,-0.417927,6.0,,,,11.108962,-1.891038,13.0,141.131867,-9.868133,151.0,,,,164.497013,-10.502987,175.0,,,,126.579427,-11.420573,138.0,142.177823,-9.822177,152.0
blocks,001,Alamance,872a8b3aeffffff,0.490625,0.490625,0.0,,,,1.009086,1.009086,0.0,11.912847,11.912847,0.0,,,,14.135819,14.135819,0.0,,,,10.635722,10.635722,0.0,12.132394,12.132394,0.0
blocks,001,Alamance,872a8b85bffffff,13.47681,1.47681,12.0,,,,5.978181,-0.021819,6.0,39.689333,-2.310667,42.0,,,,67.189168,-0.810832,68.0,,,,47.664652,-0.335348,48.0,43.422377,-2.577623,46.0
blocks,001,Alamance,872a8b8c8ffffff,3.000011,3.000011,0.0,,,,2.653015,2.653015,0.0,34.787204,4.787204,30.0,,,,42.752866,10.752866,32.0,,,,38.157719,10.157719,28.0,35.268908,5.268908,30.0
blocks,001,Alamance,872a8b8c9ffffff,21.311609,2.311609,19.0,,,,2.314566,0.314566,2.0,100.93615,-11.06385,112.0,,,,125.094455,-7.905545,133.0,,,,96.581249,-5.418751,102.0,101.15987,-10.84013,112.0
blocks,001,Alamance,872a8b8caffffff,2.267652,-0.732348,3.0,,,,4.293865,-1.706135,6.0,98.424159,-26.575841,125.0,,,,110.033531,-29.966469,140.0,,,,84.87807,-24.12193,109.0,99.070228,-26.929772,126.0
blocks,001,Alamance,872a8b8cbffffff,8.310059,2.310059,6.0,,,,7.74453,-1.25547,9.0,66.804708,32.804708,34.0,,,,82.70092,36.70092,46.0,,,,63.196362,32.196362,31.0,66.804708,32.804708,34.0
blocks,001,Alamance,872a8b8ccffffff,0.617858,0.617858,0.0,,,,0.494286,0.494286,0.0,1.371374,1.371374,0.0,,,,2.483518,2.483518,0.0,,,,2.283386,2.283386,0.0,1.371374,1.371374,0.0
blocks,001,Alamance,872a8b8cdffffff,27.650647,-0.349353,28.0,,,,6.514481,-2.485519,9.0,26.170418,-4.829582,31.0,,,,62.799637,-7.200363,70.0,,,,52.50368,-5.49632,58.0,26.769446,-5.230554,32.0
blocks,001,Alamance,872a8b8ceffffff,0.855836,0.855836,0.0,,,,3.522545,0.522545,3.0,14.643165,13.643165,1.0,,,,19.371623,15.371623,4.0,,,,13.464583,9.464583,4.0,14.664765,13.664765,1.0
blocks,001,Alamance,872a8b8d8ffffff,0.7752,0.7752,0.0,,,,1.338284,1.338284,0.0,45.706095,45.706095,0.0,,,,48.188863,48.188863,0.0,,,,38.839191,38.839191,0.0,46.462979,46.462979,0.0
blocks,001,Alamance,872a8b8d9ffffff,2.309934,-1.690066,4.0,,,,2.816705,-2.183295,5.0,89.696723,-68.303277,158.0,,,,94.747523,-72.252477,167.0,,,,75.085412,-56.914588,132.0,90.777901,-69.222099,160.0
blocks,001,Alamance,872a8b8daffffff,0.495567,0.495567,0.0,,,,1.60678,-0.39322,2.0,42.416107,31.416107,11.0,,,,45.14344,31.14344,14.0,,,,37.770736,26.770736,11.0,43.818032,30.818032,13.0
blocks,001,Alamance,872a8b8dbffffff,2.825263,-0.174737,3.0,,,,6.468175,-0.531825,7.0,91.075321,-17.924679,109.0,,,,101.868753,-20.131247,122.0,,,,83.185993,-17.814007,101.0,94.189353,-18.810647,113.0
blocks,001,Alamance,872a8b8ddffffff,0.190455,0.190455,0.0,,,,0.33486,0.33486,0.0,25.146467,25.146467,0.0,,,,28.671782,25.671782,3.0,,,,25.905134,22.905134,3.0,25.241695,25.241695,0.0
blocks,001,Alamance,872a8ba12ffffff,80.808069,-10.191931,91.0,,,,42.08745,-4.91255,47.0,215.801153,-30.198847,246.0,,,,397.74517,-51.25483,449.0,,,,271.552543,-35.447457,307.0,217.098262,-30.901738,248.0
blocks,001,Alamance,872a8ba80ffffff,92.677058,-4.322942,97.0,,,,368.392537,3.392537,365.0,356.965492,-33.034508,390.0,,,,843.757934,-36.242066,880.0,,,,593.025097,-33.974903,627.0,382.249369,-33.750631,416.0
blocks,001,Alamance,872a8ba81ffffff,503.624783,-32.375217,536.0,,,,183.85918,-4.14082,188.0,852.786641,-1.213359,854.0,,,,1690.987689,-51.012311,1742.0,,,,1313.958083,-33.041917,1347.0,888.623397,-2.376603,891.0
blocks,001,Alamance,872a8ba82ffffff,96.800908,-16.199092,113.0,,,,57.261864,-1.738136,59.0,761.597118,-93.402882,855.0,,,,1024.804993,-118.195007,1143.0,,,,832.96191,-92.03809,925.0,767.996303,-94.003697,862.0
blocks,001,Alamance,872a8ba83ffffff,119.177384,45.177384,74.0,,,,131.007029,18.007029,113.0,1146.704662,114.704662,1032.0,,,,1497.268839,203.268839,1294.0,,,,1136.693434,159.693434,977.0,1170.928054,117.928054,1053.0
blocks,001,Alamance,872a8ba84ffffff,8.115285,-3.884715,12.0,,,,31.076141,-14.923859,46.0,175.684,-59.316,235.0,,,,232.105746,-82.894254,315.0,,,,180.958827,-70.041173,251.0,177.157664,-59.842336,237.0
blocks,001,Alamance,872a8ba85ffffff,81.783205,3.783205,78.0,,,,136.654774,-21.345226,158.0,566.943725,-0.056275,567.0,,,,828.328405,-24.671595,853.0,,,,661.471287,-10.528713,672.0,582.472385,-1.527615,584.0
blocks,001,Alamance,872a8ba86ffffff,62.238384,0.238384,62.0,,,,52.149461,1.149461,51.0,462.557315,-12.442685,475.0,,,,602.135961,-13.864039,616.0,,,,485.657932,-19.342068,505.0,473.71829,-9.28171,483.0
blocks,001,Alamance,872a8ba88ffffff,39.77158,-2.22842,42.0,,,,33.725148,12.725148,21.0,398.496799,1.496799,397.0,,,,499.769862,5.769862,494.0,,,,404.609413,-0.390587,405.0,411.795241,6.795241,405.0
blocks,001,Alamance,872a8ba89ffffff,44.471242,-2.528758,47.0,,,,43.881464,0.881464,43.0,207.6583,-90.3417,298.0,,,,313.972675,-96.027325,410.0,,,,245.836413,-80.163587,326.0,212.864815,-91.135185,304.0
blocks,001,Alamance,872a8ba8affffff,50.781348,-15.218652,66.0,,,,45.922091,-20.077909,66.0,250.759336,20.759336,230.0,,,,368.785002,-14.214998,383.0,,,,279.610952,7.610952,272.0,263.755929,14.755929,249.0
blocks,001,Alamance,872a8ba8bffffff,50.673873,-14.326127,65.0,,,,83.966692,-37.033308,121.0,358.91352,-66.08648,425.0,,,,523.857417,-120.142583,644.0,,,,392.715034,-88.284966,481.0,369.432665,-67.567335,437.0
blocks,001,Alamance,872a8ba8cffffff,27.725413,7.725413,20.0,,,,39.554048,-1.445952,41.0,464.091338,25.091338,439.0,,,,563.191498,26.191498,537.0,,,,462.058905,17.058905,445.0,464.994758,24.994758,440.0
blocks,001,Alamance,872a8ba8dffffff,11.781455,7.781455,4.0,,,,35.776429,9.776429,26.0,199.868294,118.868294,81.0,,,,263.128647,146.128647,117.0,,,,215.017889,122.017889,93.0,203.503691,119.503691,84.0
blocks,001,Alamance,872a8ba8effffff,29.247338,0.247338,29.0,,,,16.534077,1.534077,15.0,234.435199,74.435199,160.0,,,,297.144238,80.144238,217.0,,,,238.240019,64.240019,174.0,235.71583,74.71583,161.0
blocks,001,Alamance,872a8ba90ffffff,409.156794,138.156794,271.0,,,,344.842342,87.842342,257.0,1238.872006,243.872006,995.0,,,,2119.618935,505.618935,1614.0,,,,1705.701845,386.701845,1319.0,1276.839448,257.839448,1019.0
blocks,001,Alamance,872a8ba91ffffff,303.572015,-25.427985,329.0,,,,235.022713,-11.977287,247.0,1565.921947,-233.078053,1799.0,,,,2249.786095,-285.213905,2535.0,,,,1829.358422,-234.641578,2064.0,1607.592406,-233.407594,1841.0
blocks,001,Alamance,872a8ba92ffffff,204.032596,-64.967404,269.0,,,,164.851151,-14.148849,179.0,516.198813,-92.801187,609.0,,,,997.062322,-191.937678,1189.0,,,,774.973356,-146.026644,921.0,539.042934,-93.957066,633.0
blocks,001,Alamance,872a8ba93ffffff,165.127864,49.127864,116.0,,,,676.557524,-7.442476,684.0,987.822542,289.822542,698.0,,,,1938.200197,350.200197,1588.0,,,,1437.861865,285.861865,1152.0,1065.365332,286.365332,779.0
blocks,001,Alamance,872a8ba94ffffff,1718.168761,-95.831239,1814.0,,,,1536.9128,-21.0872,1558.0,1838.532111,-55.467889,1894.0,,,,5419.106526,-184.893474,5604.0,,,,4107.364459,-135.635541,4243.0,2046.866307,-55.133693,2102.0
blocks,001,Alamance,872a8ba95ffffff,1330.543889,9.543889,1321.0,,,,413.62716,11.62716,402.0,1812.805072,56.805072,1756.0,,,,3807.687306,79.687306,3728.0,,,,3022.34379,62.34379,2960.0,1889.457595,50.457595,1839.0
blocks,001,Alamance,872a8ba96ffffff,1624.094464,-39.905536,1664.0,,,,1413.81541,-51.18459,1465.0,1649.305819,-93.694181,1743.0,,,,4916.868978,-198.131022,5115.0,,,,3554.960752,-136.039248,3691.0,1818.592663,-98.407337,1917.0
blocks,001,Alamance,872a8ba98ffffff,64.416579,-34.583421,99.0,,,,87.769772,-52.230228,140.0,538.480406,-254.519594,793.0,,,,736.136137,-359.863863,1096.0,,,,550.329223,-268.670777,819.0,553.805064,-262.194936,816.0
blocks,001,Alamance,872a8ba99ffffff,30.044458,-17.955542,48.0,,,,9.144338,-5.855662,15.0,470.542459,-293.457541,764.0,,,,521.696679,-324.303321,846.0,,,,411.444391,-253.555609,665.0,470.551908,-293.448092,764.0
blocks,001,Alamance,872a8ba9affffff,11.081282,0.081282,11.0,,,,49.199931,15.199931,34.0,456.413733,-168.586267,625.0,,,,536.848901,-162.151099,699.0,,,,408.322771,-131.677229,540.0,464.855115,-166.144885,631.0
blocks,001,Alamance,872a8ba9bffffff,14.872364,5.872364,9.0,,,,15.114987,4.114987,11.0,419.383858,198.383858,221.0,,,,468.307522,212.307522,256.0,,,,376.807849,163.807849,213.0,426.726199,198.726199,228.0
blocks,001,Alamance,872a8ba9cffffff,43.761107,19.761107,24.0,,,,48.853334,11.853334,37.0,698.252076,195.252076,503.0,,,,838.58552,237.58552,601.0,,,,662.13732,182.13732,480.0,718.506824,196.506824,522.0
blocks,001,Alamance,872a8ba9dffffff,31.046463,10.046463,21.0,,,,16.347884,4.347884,12.0,328.003135,82.003135,246.0,,,,399.804018,102.804018,297.0,,,,335.54474,72.54474,263.0,331.975903,80.975903,251.0
blocks,001,Alamance,872a8ba9effffff,139.878037,-35.121963,175.0,,,,98.943702,-5.056298,104.0,804.456684,-134.543316,939.0,,,,1094.269491,-176.730509,1271.0,,,,853.087685,-129.912315,983.0,814.919602,-132.080398,947.0
blocks,001,Alamance,872a8baa0ffffff,526.272807,3.272807,523.0,,,,168.768174,-8.231826,177.0,1495.783597,-36.216403,1532.0,,,,2363.322656,-35.677344,2399.0,,,,1774.845193,-21.154807,1796.0,1523.453737,-34.546263,1558.0
blocks,001,Alamance,872a8baa1ffffff,636.998736,59.998736,577.0,,,,170.953736,19.953736,151.0,1354.091131,254.091131,1100.0,,,,2342.752333,356.752333,1986.0,,,,1794.681057,275.681057,1519.0,1386.740585,254.740585,1132.0
blocks,001,Alamance,872a8baa2ffffff,394.086241,-8.913759,403.0,,,,244.532721,-3.467279,248.0,982.477089,66.477089,916.0,,,,1753.443082,54.443082,1699.0,,,,1253.892882,43.892882,1210.0,1003.43693,65.43693,938.0
blocks,001,Alamance,872a8baa3ffffff,583.414305,7.414305,576.0,,,,160.141676,3.141676,157.0,846.656439,35.656439,811.0,,,,1715.123154,47.123154,1668.0,,,,1352.323936,44.323936,1308.0,868.297241,38.297241,830.0
blocks,001,Alamance,872a8baa4ffffff,464.177138,-147.822862,612.0,,,,183.345205,-18.654795,202.0,1160.375043,-237.624957,1398.0,,,,1944.75891,-429.24109,2374.0,,,,1444.156712,-332.843288,1777.0,1189.474799,-243.525201,1433.0
blocks,001,Alamance,872a8baa5ffffff,951.587236,86.587236,865.0,,,,293.78701,12.78701,281.0,2070.277875,13.277875,2057.0,,,,3679.292059,120.292059,3559.0,,,,2808.874161,98.874161,2710.0,2117.726962,16.726962,2101.0
blocks,001,Alamance,872a8baa6ffffff,64.662814,7.662814,57.0,,,,115.599736,-0.400264,116.0,392.598753,42.598753,350.0,,,,603.766805,52.766805,551.0,,,,472.590857,42.590857,430.0,398.583322,42.583322,356.0
blocks,001,Alamance,872a8baa8ffffff,16.280856,-0.719144,17.0,,,,32.863292,2.863292,30.0,303.527029,123.527029,180.0,,,,366.809544,127.809544,239.0,,,,285.753098,103.753098,182.0,311.763061,123.763061,188.0
blocks,001,Alamance,872a8baa9ffffff,6.832907,6.832907,0.0,,,,2.892852,2.892852,0.0,51.515823,43.515823,8.0,,,,63.582964,54.582964,9.0,,,,45.457526,39.457526,6.0,52.51959,44.51959,8.0
blocks,001,Alamance,872a8baaaffffff,25.993906,-0.006094,26.0,,,,63.008019,-5.991981,69.0,353.797222,-61.202778,415.0,,,,462.218067,-69.781933,532.0,,,,378.789431,-59.210569,438.0,355.232503,-60.767497,416.0
blocks,001,Alamance,872a8baabffffff,53.2339,-20.7661,74.0,,,,66.733893,-10.266107,77.0,401.243651,-215.756349,617.0,,,,560.977574,-256.022426,817.0,,,,445.375971,-206.624029,652.0,410.670049,-217.329951,628.0
blocks,001,Alamance,872a8baacffffff,8.877401,3.877401,5.0,,,,10.808556,3.808556,7.0,177.354547,145.354547,32.0,,,,201.849188,157.849188,44.0,,,,164.126069,122.126069,42.0,180.537905,148.537905,32.0
blocks,001,Alamance,872a8baaeffffff,107.266741,-35.733259,143.0,,,,45.700782,-13.299218,59.0,543.681289,-399.318711,943.0,,,,741.380715,-463.619285,1205.0,,,,575.263288,-365.736712,941.0,553.521486,-405.478514,959.0
blocks,001,Alamance,872a8bab0ffffff,123.364397,-11.635603,135.0,,,,279.439168,-1.560832,281.0,797.116307,-47.883693,845.0,,,,1273.634852,-66.365148,1340.0,,,,977.74122,-60.25878,1038.0,826.176262,-44.823738,871.0
blocks,001,Alamance,872a8bab1ffffff,77.972267,6.972267,71.0,,,,82.421468,9.421468,73.0,507.663944,3.663944,504.0,,,,707.272649,22.272649,685.0,,,,553.411,11.411,542.0,512.463057,4.463057,508.0
blocks,001,Alamance,872a8bab2ffffff,924.155276,-30.844724,955.0,,,,1808.031153,-43.968847,1852.0,876.259935,7.259935,869.0,,,,3761.94785,-71.05215,3833.0,,,,2638.62579,-51.37421,2690.0,1113.110433,-0.889567,1114.0
blocks,001,Alamance,872a8bab3ffffff,451.063553,37.063553,414.0,,,,266.425634,-0.574366,267.0,626.650024,-25.349976,652.0,,,,1432.859643,15.859643,1417.0,,,,1054.541337,11.541337,1043.0,657.448431,-28.551569,686.0
blocks,001,Alamance,872a8bab4ffffff,567.441897,-95.558103,663.0,,,,517.213452,-142.786548,660.0,366.373883,4.373883,362.0,,,,1508.784549,-234.215451,1743.0,,,,1121.438234,-153.561766,1275.0,433.163229,-15.836771,449.0
blocks,001,Alamance,872a8bab5ffffff,82.332991,19.332991,63.0,,,,94.860653,15.860653,79.0,346.842852,60.842852,286.0,,,,556.392613,102.392613,454.0,,,,430.069755,76.069755,354.0,367.426829,60.426829,307.0
blocks,001,Alamance,872a8bab6ffffff,32.814752,-7.185248,40.0,,,,53.897027,-8.102973,62.0,297.49279,-104.50721,402.0,,,,402.513585,-123.486415,526.0,,,,318.117358,-98.882642,417.0,303.034596,-104.965404,408.0
blocks,001,Alamance,872a8bac2ffffff,16.433935,0.433935,16.0,,,,10.669085,1.669085,9.0,31.016668,19.016668,12.0,,,,67.291766,23.291766,44.0,,,,47.926161,17.926161,30.0,33.016668,19.016668,14.0
blocks,001,Alamance,872a8bad0ffffff,5.082061,4.082061,1.0,,,,14.607702,4.607702,10.0,153.40607,26.40607,127.0,,,,186.080654,37.080654,149.0,,,,155.958745,26.958745,129.0,161.608504,25.608504,136.0
